Unnamed: 0,author_id,verified_purchase,review_title,reviews,date,reviewer_name,ratings,people_find_helpful,reviewer_profile_url,start_time,end_time,product_name,average_rating,total_reviews,product_category,product_id,brand_name,rank
0,AEVBXXTKFWV5O5O6RWHTBGUPU54Q,True,Nice shirt for the price. Fits well.,"nice Shirt for the price! Fits well. I’m 6’ about 175-180. Usually these type of shirts the sleeves are too short. It’s a little tight fitting in the body, but it’s ok. Comfortable. I’m going to order another one to have a couple of them. I washed and dried in in a dryer it right away, before trying it on, to see if it fit after shrinking, and it fits well. No complaints.","March 15, 2020",Amazon Customer,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEVBXXTKFWV5O5O6RWHTBGUPU54Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 19:38:01.378978,2020-09-28 19:38:01.559538,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
1,AFXBSR4RXHKIAMPQ2RUODMEQ7RTA,True,Different fabric than the solid color ones.,"I got this because I was really impressed and happy with the other henley by hanes that is a solid color, not two tone. I thought these would be made of the same robust fabric, I bought two and after a single wash they dont fit me anymore. The solid color one I have still fits great and did not shrink after I dried it.","March 15, 2019",James G F Goodine,3.0,1,https://www.amazon.ca/gp/profile/amzn1.account.AFXBSR4RXHKIAMPQ2RUODMEQ7RTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 19:38:01.564418,2020-09-28 19:38:01.747906,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
2,AF23SIKPC6JUTRHLT66HDTUMFVUA,True,Super Soft,"I thought it would fit a little bigger based on other Hanes purchases. It is very soft and comfy to wear, no tag inside to bug the neck. Material is not light weight but not super heavy. Should have ordered a large, or maybe get into shape and wear the medium.","August 14, 2018",Paul,5.0,1,https://www.amazon.ca/gp/profile/amzn1.account.AF23SIKPC6JUTRHLT66HDTUMFVUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 19:38:01.753762,2020-09-28 19:38:01.936273,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
3,AG5S76FZURZBPOMLOIMOMYKV2OIQ,True,nice shirt just check it for marks/stains,Shirt is a nice material however there was a stain on the shirt when I received it so I couldn’t give it as a Christmas gift.,"April 8, 2019",Krystal P,2.0,1,https://www.amazon.ca/gp/profile/amzn1.account.AG5S76FZURZBPOMLOIMOMYKV2OIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 19:38:01.942129,2020-09-28 19:38:02.120737,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
4,AGVNDZOJHQYVBYHSVQOMRENDF6VQ,True,Très bonne qualité,Excellent. sauf prendre une pointure plus petite. Je recommande.,"July 16, 2020",Gaetan,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGVNDZOJHQYVBYHSVQOMRENDF6VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 19:38:02.125616,2020-09-28 19:38:02.323744,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
5,AF3SNITNQG7PIHVWT2HRO3ZXNAWQ,True,It has a stain,It came with a stain. After several washes is still there,"August 18, 2019",Alfonso C,1.0,1,https://www.amazon.ca/gp/profile/amzn1.account.AF3SNITNQG7PIHVWT2HRO3ZXNAWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 19:38:02.329600,2020-09-28 19:38:02.503328,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
6,AFBKXTVAPJKFUH6S2B5PTH4WUH4A,True,Decent price,Can't complain with that price. It fits me nicely and it also doesn't shrink. Wish they had more colors because I'd buy again.,"January 11, 2020",Unholy Ones,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFBKXTVAPJKFUH6S2B5PTH4WUH4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 19:38:02.509184,2020-09-28 19:38:02.679984,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
7,AHOCMINX4M23DJJ7GO4WW6DKGJRA,True,know yourself so don’t buy size down thinking you can drop the weight just buy your size,Stylish fits good . You could probably find this shirt in any department store,"March 9, 2019",Randizzle,5.0,1,https://www.amazon.ca/gp/profile/amzn1.account.AHOCMINX4M23DJJ7GO4WW6DKGJRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 19:38:02.691695,2020-09-28 19:38:02.857615,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
8,AEKFQMRWIVKTH2KLSKVQAEOOFLXQ,True,Great quality,"Hanes has always been a go to for me. The delivery time was excellent, and the quality of the shirt was to. The shirt fits as expected.","October 28, 2019",sketch,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEKFQMRWIVKTH2KLSKVQAEOOFLXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 19:38:02.861519,2020-09-28 19:38:03.005966,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
9,AEHR2DQANW3KUGKFSHCLMKAV2I6A,True,Stitching completely unraveling after two washes,Low quality stitching. Nice looking shirt from afar.,"December 20, 2018",zah,2.0,1,https://www.amazon.ca/gp/profile/amzn1.account.AEHR2DQANW3KUGKFSHCLMKAV2I6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 19:38:03.011823,2020-09-28 19:38:03.179694,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
10,AFWRJIVI75CIJLA4XLX364WIYH3Q,True,Good,Nothing special. Good stuff,"March 21, 2020",Gene R,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFWRJIVI75CIJLA4XLX364WIYH3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-28 19:38:08.391105,2020-09-28 19:38:08.545336,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
11,AHO5F6ON4QHYKVT3Y2BT7ZR2MSSA,True,Not as advertised,"The stitching around the neck is very noticable, not as show on the original photo. Disappointed.","May 28, 2020",Amazon Customer,1.0,1,https://www.amazon.ca/gp/profile/amzn1.account.AHO5F6ON4QHYKVT3Y2BT7ZR2MSSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-28 19:38:08.549216,2020-09-28 19:38:08.683902,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
12,AEGQQF3B6RNZQG2VJJNGTO2NUDXA,True,VERY NICE SHIRT,"FITS VERY NICELY, VERY COMFORTABLE.","June 1, 2020",M.Jean,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEGQQF3B6RNZQG2VJJNGTO2NUDXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-28 19:38:08.687805,2020-09-28 19:38:08.817616,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
13,AERPS6XABTXWMIXSQA52RBVIP4OQ,True,Well constructed and soft,It fits as expected. Very soft. Delivery service was excellent as always.,"October 25, 2018",James,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AERPS6XABTXWMIXSQA52RBVIP4OQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-28 19:38:08.821518,2020-09-28 19:38:08.951326,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
14,AE2Y7FLW5XRDE2XIYUINPMXVFFAA,True,good fit and confort,good fit and confort,"April 11, 2019",Daniel Houle,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AE2Y7FLW5XRDE2XIYUINPMXVFFAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-28 19:38:08.955230,2020-09-28 19:38:09.072349,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
15,AGORNAIP4UL6Z5ZTWOF52RFUMBYA,True,parfait,livraison rapide très bien !,"June 20, 2020",Martin,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGORNAIP4UL6Z5ZTWOF52RFUMBYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-28 19:38:09.076253,2020-09-28 19:38:09.197277,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
16,AESZMYA22P2BOC2GF56USHJOR3MQ,True,Great shirt.,"Very nice shirt, fits great, haven't used it yet because it's still too warm out.","July 24, 2018",Amazon Customer,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AESZMYA22P2BOC2GF56USHJOR3MQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-28 19:38:09.201181,2020-09-28 19:38:09.335869,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
17,AEUY5XPJQKMQNEMKO7OO4BZMIUWA,True,Bon rapport qualité / prix.,Confortable,"April 19, 2019",Amazon Customer,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEUY5XPJQKMQNEMKO7OO4BZMIUWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-28 19:38:09.339772,2020-09-28 19:38:09.464699,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
18,AEU4436XTKWGELIKHJDB6ZLZNXLQ,True,Perfect,Good quality,"November 15, 2018",Client d'Amazon,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEU4436XTKWGELIKHJDB6ZLZNXLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-28 19:38:09.469580,2020-09-28 19:38:09.592556,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
19,AGBX52UJTTJHBKJKVKJO5O5TXH4Q,True,Nice colour,great all day garment,"January 19, 2020",Amazon Customer,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGBX52UJTTJHBKJKVKJO5O5TXH4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-28 19:38:09.597437,2020-09-28 19:38:09.737004,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
20,AFHXSSHT2PIDTSXT5NKYM37ADV7A,True,I love Hanes shirt,It's a Hanes shirt. Love'em.,"April 24, 2019",Louis,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFHXSSHT2PIDTSXT5NKYM37ADV7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-28 19:38:12.929492,2020-09-28 19:38:13.076867,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
21,AGJ5AEKZQUZ7NXZ4UVERCFULJCGQ,True,Good product,It’s good well made. Very satisfied!,"September 30, 2018",John Masterman,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGJ5AEKZQUZ7NXZ4UVERCFULJCGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-28 19:38:13.081748,2020-09-28 19:38:13.219363,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
22,AHIRAMJW46KT36SBK4YOMMN4C6IA,True,Easy to wear.,Lightweight shirt.,"December 7, 2018",Roy Bricker,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHIRAMJW46KT36SBK4YOMMN4C6IA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-28 19:38:13.223268,2020-09-28 19:38:13.375524,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
23,AEFWZP3ZUDEY7TMUI3WMTVLMRWVA,True,Great value and comfortable!,"Came exactly as described, fits perfectly, and a very nice material. Didnt shrink either!","June 19, 2020",Sean,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEFWZP3ZUDEY7TMUI3WMTVLMRWVA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-28 19:38:13.380405,2020-09-28 19:38:13.525828,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
24,AFFTZA7Y6JPV7WGVU64QMHV4W5EQ,True,Worth the cost!,"Comfortable and great quality shirt, color as described.","May 11, 2018",Theguy,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFFTZA7Y6JPV7WGVU64QMHV4W5EQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-28 19:38:13.529731,2020-09-28 19:38:13.669299,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
25,AGR2RV63NGOJP3ARBLQJPLQPRNBA,True,seems good quality,i gave it as a gift,"January 11, 2020",Mayda V Morales,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGR2RV63NGOJP3ARBLQJPLQPRNBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-28 19:38:13.674178,2020-09-28 19:38:13.834242,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
26,AG77PCZHPR5NV65HGYRNR3L2UCMQ,True,Decent quality and it fits,"Would buy again, good fit","November 4, 2018",Kinjens,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AG77PCZHPR5NV65HGYRNR3L2UCMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-28 19:38:13.839122,2020-09-28 19:38:13.966002,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
27,AFXAU7TS35222GLL7VZ3DJE5ALAA,True,Okay,It fits well and of good quality,"January 5, 2019",Kevin atwell,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFXAU7TS35222GLL7VZ3DJE5ALAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-28 19:38:13.969907,2020-09-28 19:38:14.090929,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
28,AGWICIKF7TPDF2YIQFH5W2OJTM6Q,True,Didn’t shrink after wash.,Very comfortable and fits perfect.,"November 8, 2018",Amazon Customer,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGWICIKF7TPDF2YIQFH5W2OJTM6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-28 19:38:14.094834,2020-09-28 19:38:14.212930,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
29,AERHELUY2IT5IZ5FVBK4AP6XELIQ,True,👍,"Livraison rapide
Et pour le prix très bon !","May 16, 2019",Amazon Customer,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AERHELUY2IT5IZ5FVBK4AP6XELIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-28 19:38:14.216835,2020-09-28 19:38:14.346641,Hanes Men's Long Sleeve Raglan Henley,4.4,,Clothing & Accessories,B010278LM4,Hanes Men's Athletic Child Code,"3,032"
