Unnamed: 0,author_id,verified_purchase,review_title,reviews,date,reviewer_name,ratings,people_find_helpful,reviewer_profile_url,start_time,end_time,product_name,average_rating,total_reviews,product_category,product_id,brand_name,rank
0,AGWA2K67LM3YFMCRDWDKMVNLKV6Q,True,"A decent shirt, but what a smell.","It's just a t-shirt, and the quality so far seems ok. But it has been treated with some kind of Febreeze-type of smelly stuff. Maybe some people like that smell, but I can't abide it. So the shirts have gone straight into the wash before I've tried them on. I sure hope that stink washes out.
Ok, the next day. I unwisely washed the smelly t-shirts with a few other clothes. Those clothes and the laundry room soon had that horrible, chemical smell of Febreeze. I ran the lot through the washer four times, with extra rinse cycle selected. Reduced the smell, but did not eliminate. Everything now hanging on the clothesline in the sun and wind which hopefully will reduce the stench further.","June 21, 2020",Sean Holland,2.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGWA2K67LM3YFMCRDWDKMVNLKV6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 20:07:44.393124,2020-09-28 20:07:44.533666,"Gildan Mens Ultra Cotton Adult T-Shirt with Pocket, 2-Pack Shirt",4.6,,Clothing & Accessories,B07MGYGYW9,Gildan,"2,245"
1,AF4ADKE5DABEHZ2M4CQNALFO3DXA,True,Watch for pockets.,"I didn’t want pockets, then I got pockets. One might Call them bonus pockets, but I really am a less is more guy when it comes to pockets. What’s the difference between cargos and every other pair of adult pants? Pockets. Oh, and I am. Rotund, 5 ft 11 man and the neck and length on a xxl is a little on the spacious side, maybe because I need to be more muscular or less fat and fit an xxl. Maybe a little from column a and a little from column b?","October 21, 2019",Ed Craven,3.0,1,https://www.amazon.ca/gp/profile/amzn1.account.AF4ADKE5DABEHZ2M4CQNALFO3DXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 20:07:44.538571,2020-09-28 20:07:44.674210,"Gildan Mens Ultra Cotton Adult T-Shirt with Pocket, 2-Pack Shirt",4.6,,Clothing & Accessories,B07MGYGYW9,Gildan,"2,245"
2,AHRZVIXVJFF62XRNG6R26USXPNQA,True,"Not pre shrunk, disappointed.","Gave these as a gift to my dad as it's hard to find t shirts with pockets in store. They are not pre shrunk, he washed them in warm water and they shrunk to a mini size. Very disappointed.","January 26, 2020",Amazon Customer,1.0,1,https://www.amazon.ca/gp/profile/amzn1.account.AHRZVIXVJFF62XRNG6R26USXPNQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 20:07:44.678114,2020-09-28 20:07:44.839195,"Gildan Mens Ultra Cotton Adult T-Shirt with Pocket, 2-Pack Shirt",4.6,,Clothing & Accessories,B07MGYGYW9,Gildan,"2,245"
3,AHJADNRCNKAVBZEJT5WW3WUCSHHQ,True,"GREAT, HEAVYWEIGHT POCKET T-SHIRT","Great, industry standard Gildan heavyweight cotton T-shirts. The good ones... at a reasonable price. Thank you!","May 12, 2020",AEROCASTER,5.0,2,https://www.amazon.ca/gp/profile/amzn1.account.AHJADNRCNKAVBZEJT5WW3WUCSHHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 20:07:44.845051,2020-09-28 20:07:44.974859,"Gildan Mens Ultra Cotton Adult T-Shirt with Pocket, 2-Pack Shirt",4.6,,Clothing & Accessories,B07MGYGYW9,Gildan,"2,245"
4,AHTUTFCVWMRFAHBB3NUVQ5JXX67A,True,Cheap fabric,"The original fit was great and its colour too, but I have machine washed it twice now (cold water) and tumble dry on low and it is now smaller, less breathable too, and it is more faded than some items I’ve owned for years. The construction of it is okay, but the fabric (and dye quality) is too cheap. I won’t buy again.","April 11, 2020",Axel,2.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHTUTFCVWMRFAHBB3NUVQ5JXX67A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 20:07:44.978763,2020-09-28 20:07:45.096859,"Gildan Mens Ultra Cotton Adult T-Shirt with Pocket, 2-Pack Shirt",4.6,,Clothing & Accessories,B07MGYGYW9,Gildan,"2,245"
5,AFWZTXZOPCXD2AIYJQOGQE5EAAEQ,True,Not bad,The cotton quality is good but its hands are a little large on me. Anyway still a good one for this price.,"June 27, 2020",Moe Kharbeche,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFWZTXZOPCXD2AIYJQOGQE5EAAEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 20:07:45.101739,2020-09-28 20:07:45.236426,"Gildan Mens Ultra Cotton Adult T-Shirt with Pocket, 2-Pack Shirt",4.6,,Clothing & Accessories,B07MGYGYW9,Gildan,"2,245"
6,AH2NMUOZU3QXHMJA6663WSHZFMGQ,True,Gildan Mens T-Shirt with Pocket,"Gildan Mens Ultra Cotton Adult T-Shirt with Pocket, 2-Pack Shirt great Value for money","September 13, 2020",John,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AH2NMUOZU3QXHMJA6663WSHZFMGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 20:07:45.240331,2020-09-28 20:07:45.360379,"Gildan Mens Ultra Cotton Adult T-Shirt with Pocket, 2-Pack Shirt",4.6,,Clothing & Accessories,B07MGYGYW9,Gildan,"2,245"
7,AG6YZMQBFSNFLK5CGDLDBRWO7W7Q,True,Good shirts,Got these for dad he is happy with them!,"August 5, 2020",Numismatist81,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AG6YZMQBFSNFLK5CGDLDBRWO7W7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 20:07:45.364282,2020-09-28 20:07:45.503851,"Gildan Mens Ultra Cotton Adult T-Shirt with Pocket, 2-Pack Shirt",4.6,,Clothing & Accessories,B07MGYGYW9,Gildan,"2,245"
8,AGASCPG2UE5AHJCJJRTIXV3XITTQ,True,Ok,They shrunk when washed. Not to happy about that as hubby is pretty tall.,"October 5, 2019",Amazon Customer,3.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGASCPG2UE5AHJCJJRTIXV3XITTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 20:07:45.508731,2020-09-28 20:07:45.651226,"Gildan Mens Ultra Cotton Adult T-Shirt with Pocket, 2-Pack Shirt",4.6,,Clothing & Accessories,B07MGYGYW9,Gildan,"2,245"
9,AF4YTMBE5UGTKT3CJNRFWG72OCSA,True,material is bright and not to heavy,"Good weight, nice color, great size.","August 4, 2020",Darrell Ducharme,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AF4YTMBE5UGTKT3CJNRFWG72OCSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 20:07:45.655129,2020-09-28 20:07:45.784937,"Gildan Mens Ultra Cotton Adult T-Shirt with Pocket, 2-Pack Shirt",4.6,,Clothing & Accessories,B07MGYGYW9,Gildan,"2,245"
