Unnamed: 0,author_id,verified_purchase,review_title,reviews,date,reviewer_name,ratings,people_find_helpful,reviewer_profile_url,start_time,end_time,product_name,average_rating,total_reviews,product_category,product_id,brand_name,rank
0,AEZMMN2AVVVM65YM3DYT6PSHNI7Q,True,Serviceable,"I own shirts like this from Gildan, Fruit of the Loom and Hanes. I own several from each manufacturer. In general, the Fruit of the Loom are softer, the cuffs of Hanes are tighter (which I like), and the cuffs of the Gildan shirts seem to stretch out more quickly than the other two (which I don't like). The quality of fabric of all three seems OK to me, they all seem to wash equally well. If I needed another shirt of this kind, and my size was available, and the price differences weren't substantial, I would buy Fruit of the Loom first, Hanes second and Gildan as a third choice. The Gildan would not be my preferred choice but it would be acceptable.","April 15, 2019",Cem Kaner,4.0,23,https://www.amazon.ca/gp/profile/amzn1.account.AEZMMN2AVVVM65YM3DYT6PSHNI7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 17:13:55.075024,2020-09-28 17:13:55.225326,"Gildan Mens Ultra Cotton Adult Long Sleeve T-Shirt, 2-Pack T-Shirt",4.3,,Clothing & Accessories,B07683LBDF,No,38
1,AGFBTZKPUWSNYD2YFYVDRI35FEPA,True,Awesome!,"I always order XL even though large would fit.
Normally the shirts I buy shrink.
These shirts hardly shrank.
And I find the trunk of the shirt is longer than other long sleeve shirts I have.
Love them.
Will be ordering more soon.","August 28, 2018",Spazzfreak,5.0,23,https://www.amazon.ca/gp/profile/amzn1.account.AGFBTZKPUWSNYD2YFYVDRI35FEPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 17:13:55.230206,2020-09-28 17:13:55.382462,"Gildan Mens Ultra Cotton Adult Long Sleeve T-Shirt, 2-Pack T-Shirt",4.3,,Clothing & Accessories,B07683LBDF,No,38
2,AFOSREKVQQ3ICAUPR2RONZTEUKAQ,True,EXCELLENT VALUE,"The shirt is like a cross between a T-shirt and a Sweatshirt - heavier than a T-Shirt, lighter than a Sweatshirt. Two for $15 is an unbeatable price. No shrinkage or bleeding of colours after washing and drying. Very please with this product, plan to order more.","February 23, 2019",Ted Benson,5.0,17,https://www.amazon.ca/gp/profile/amzn1.account.AFOSREKVQQ3ICAUPR2RONZTEUKAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 17:13:55.386365,2020-09-28 17:13:55.532764,"Gildan Mens Ultra Cotton Adult Long Sleeve T-Shirt, 2-Pack T-Shirt",4.3,,Clothing & Accessories,B07683LBDF,No,38
3,AEN737ZGPFWBAILMELIZKUBD7YSA,True,"Great fit and comfort, poor workmanship","These t shirts fit great and are very comfortable, however I only gave two stars as out of the four I have purchased the seams in the arm pits have needed to be sewed up after only a couple of washes. I should not have to make repairs to new shirts.","November 24, 2018",Amazon Customer,2.0,18,https://www.amazon.ca/gp/profile/amzn1.account.AEN737ZGPFWBAILMELIZKUBD7YSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 17:13:55.537644,2020-09-28 17:13:55.697708,"Gildan Mens Ultra Cotton Adult Long Sleeve T-Shirt, 2-Pack T-Shirt",4.3,,Clothing & Accessories,B07683LBDF,No,38
4,AENCGZHND724LAOAYVTMWNEVA6TQ,True,Will buy again..,"I am 6'2"" 270 lbs with a bit of a belly and the 2XL shirts fit a little loose. Not tight at all, room to grow I guess. I am very pleased with the shirts, I use them in the summer outside as work shirts. They are not the thinnest, but I have worn them on +30 C (86 F) and felt fine. I am planning on buying more. The quaint is great, feels well made.","July 1, 2018",Darvik,5.0,14,https://www.amazon.ca/gp/profile/amzn1.account.AENCGZHND724LAOAYVTMWNEVA6TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 17:13:55.701613,2020-09-28 17:13:55.849964,"Gildan Mens Ultra Cotton Adult Long Sleeve T-Shirt, 2-Pack T-Shirt",4.3,,Clothing & Accessories,B07683LBDF,No,38
5,AERK2BB4RE4IAKEAHUIMGI3Q46DQ,True,So Rough,"Firstly, they fit perfectly. The quality is good too. My problem with it is the fabric. It's much thicker than anticipated, making it not ideal for wearing under t-shirts (as intended for my purchase). It's also very rough fabric. I thought it would wash out a bit (that it was starched) but after three washes, it is still rough and a little stiff. And it attracts and holds on to hair. Being someone who lives with two long haired cats, one long haired dog, and a very sheddy family ... this sucks for me. The fit is great though and the value for money is great too, but it's not the most comfortable shirt I've ever worn and it's not well suited as an undershirt.","January 30, 2019",C Jansen van Vuur,4.0,6,https://www.amazon.ca/gp/profile/amzn1.account.AERK2BB4RE4IAKEAHUIMGI3Q46DQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 17:13:55.854873,2020-09-28 17:13:56.004172,"Gildan Mens Ultra Cotton Adult Long Sleeve T-Shirt, 2-Pack T-Shirt",4.3,,Clothing & Accessories,B07683LBDF,No,38
6,AGMFOYKYF7FOJE43NALPOUIYPDYQ,True,These are better value than others in the price range.,"I purchased Gildan, Fruit of the Loom, Jazees and Russell long sleeve T-shirts all at the same time from Amazon. I also purchased George brand from WalMart. All have been laundered 3 or 4 or more times. The Gildan branded shirts are heavier weight material than the others. All except George have knitted cuffs and a taped neck band. George does not have knitted cuffs. The Fruit, Jazees and Russell shirts are lighter weight and fit a little smaller. The fruit have a narrow neck band and are rather short-wasted. The Jazees and Russell shirts were nice enough but not price competitive. The George shirts were in the same price range as the Fruit and Gildan shirts but were very short-wasted and inferior to the others in both material and finish.","January 19, 2020",Gerry Alger,4.0,4,https://www.amazon.ca/gp/profile/amzn1.account.AGMFOYKYF7FOJE43NALPOUIYPDYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 17:13:56.009052,2020-09-28 17:13:56.156428,"Gildan Mens Ultra Cotton Adult Long Sleeve T-Shirt, 2-Pack T-Shirt",4.3,,Clothing & Accessories,B07683LBDF,No,38
7,AGO53DKSJ3OIMX7FYGS6GDVY7NTA,True,My shirts arrived and they are better than the description,"My shirts arrived and they are better than the description, made of premium cotton they fit exactly as described. Gildan sells quality goods. I will do more business with Gildan in the future. Gildan can be trusted to deliver the goods.","May 23, 2018",Harley Gordon,5.0,6,https://www.amazon.ca/gp/profile/amzn1.account.AGO53DKSJ3OIMX7FYGS6GDVY7NTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 17:13:56.161307,2020-09-28 17:13:56.302826,"Gildan Mens Ultra Cotton Adult Long Sleeve T-Shirt, 2-Pack T-Shirt",4.3,,Clothing & Accessories,B07683LBDF,No,38
8,AF5UULJW4PTTCET2XGJXINLBIDDQ,True,Stitching problems,Cuffs fell off on first day wearing the shirt. Both wrist cuffs fell off brand new shirt,"June 20, 2019",JML,1.0,5,https://www.amazon.ca/gp/profile/amzn1.account.AF5UULJW4PTTCET2XGJXINLBIDDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 17:13:56.307707,2020-09-28 17:13:56.460939,"Gildan Mens Ultra Cotton Adult Long Sleeve T-Shirt, 2-Pack T-Shirt",4.3,,Clothing & Accessories,B07683LBDF,No,38
9,AGPYG244WFSOHT5ITLZSNKVB636Q,True,Doesnt keep you warm,"As part of layering, I always wear a long sleeve shirt under another shirt during cold weather and, I also like to wear them as a stand-along shirt as well.
I was disappointed this shirt does not keep me warm at all. If you do dress in a way to stay warm when outside and, you do sweat under it. I found the shirt takes a very long time to dry out.
Maybe I expected too much from this shirt but, I was disappointed for the reasons mentioned above.
Not warm, and takes forever to dry out should you sweat in it.","January 28, 2020",Love My Dog Abner,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGPYG244WFSOHT5ITLZSNKVB636Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 17:13:56.465818,2020-09-28 17:13:56.603435,"Gildan Mens Ultra Cotton Adult Long Sleeve T-Shirt, 2-Pack T-Shirt",4.3,,Clothing & Accessories,B07683LBDF,No,38
