Unnamed: 0,author_id,verified_purchase,review_title,reviews,date,reviewer_name,ratings,people_find_helpful,reviewer_profile_url,start_time,end_time,product_name,average_rating,total_reviews,product_category,product_id,brand_name,rank
0,AH6PKCBNFHLEA455EBOQJMFC22VA,True,Some color came off in the wash,"I recently bought this shirt, and it's great...except for the fact that some patches of color came off in the wash (see attached picture). I would really appreciate some help in replacing this item. Any and all help would be greatly appreciated.","May 9, 2020",Sarah,3.0,1,https://www.amazon.ca/gp/profile/amzn1.account.AH6PKCBNFHLEA455EBOQJMFC22VA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 20:07:13.530769,2020-09-28 20:07:13.679119,"Comfort Colors Unisex-Adult Adult Long Sleeve Tee, Style 6014 T-Shirt",4.5,,Clothing & Accessories,B07MMYXLYT,Comfort Colors,"2,530"
1,AHTA4SE6K6A3AJ2EYU5K3UBJN3KQ,True,Very comfy and soft,Great fit and the material is awesome nice and soft these are perfect if your making custom design shirts something you can wear all the time very comfy,"March 22, 2020",Patrick,5.0,1,https://www.amazon.ca/gp/profile/amzn1.account.AHTA4SE6K6A3AJ2EYU5K3UBJN3KQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 20:07:13.684976,2020-09-28 20:07:13.814783,"Comfort Colors Unisex-Adult Adult Long Sleeve Tee, Style 6014 T-Shirt",4.5,,Clothing & Accessories,B07MMYXLYT,Comfort Colors,"2,530"
2,AEFYETP5XICW4FMFFRPAHEFPZAXQ,True,Don't buy or waste your money! False advertisement.,"Display picture was not at all the same as the product recieved, the colour was completely different, it wasn't ""chalky mint"" , it was more bright teal blue. Extremely dissatisfied and disappointed.","September 17, 2020",Cindy St-Jean,1.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEFYETP5XICW4FMFFRPAHEFPZAXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 20:07:13.819663,2020-09-28 20:07:13.942639,"Comfort Colors Unisex-Adult Adult Long Sleeve Tee, Style 6014 T-Shirt",4.5,,Clothing & Accessories,B07MMYXLYT,Comfort Colors,"2,530"
3,AER7YEEKBWHRGMXK54BC4CQVYS2Q,True,Great value and a comfortable shirt,"Love this shirt... fit was perfect for me , a little loose and relaxed fit , very comfortable .. holds up in the washer , colors hold true no fading.","August 15, 2020",Doug,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AER7YEEKBWHRGMXK54BC4CQVYS2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 20:07:13.946543,2020-09-28 20:07:14.075374,"Comfort Colors Unisex-Adult Adult Long Sleeve Tee, Style 6014 T-Shirt",4.5,,Clothing & Accessories,B07MMYXLYT,Comfort Colors,"2,530"
4,AFO6TAHGNDNVHL6BID2MAOL6WZZA,True,Almost,The seems inside the shirt were uncomfortable.,"July 9, 2020",healthnutru2,3.0,1,https://www.amazon.ca/gp/profile/amzn1.account.AFO6TAHGNDNVHL6BID2MAOL6WZZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 20:07:14.079278,2020-09-28 20:07:14.224701,"Comfort Colors Unisex-Adult Adult Long Sleeve Tee, Style 6014 T-Shirt",4.5,,Clothing & Accessories,B07MMYXLYT,Comfort Colors,"2,530"
5,AHOIURA3TGNVYGGHSLI3JUT4PZJA,True,Wouldn’t purchase again,Not the same colour as featured but soft and decent quality. On the larger size,"June 21, 2020",Stephanie,3.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHOIURA3TGNVYGGHSLI3JUT4PZJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 20:07:14.229582,2020-09-28 20:07:14.355485,"Comfort Colors Unisex-Adult Adult Long Sleeve Tee, Style 6014 T-Shirt",4.5,,Clothing & Accessories,B07MMYXLYT,Comfort Colors,"2,530"
6,AG3F6JLAD7T5GJMZUVWMOAI5QLDQ,True,Good quality,My hubby loves it. Really nice color and fits well. Ordered a large.,"June 15, 2020",judy stephenson,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AG3F6JLAD7T5GJMZUVWMOAI5QLDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 20:07:14.360366,2020-09-28 20:07:14.490173,"Comfort Colors Unisex-Adult Adult Long Sleeve Tee, Style 6014 T-Shirt",4.5,,Clothing & Accessories,B07MMYXLYT,Comfort Colors,"2,530"
7,AGG6ERHLJ5NQURDIMNSVGCXUW2CQ,True,Comfortable,This is a good sized 2X - the cotton is a thicker cotton with a medium weight and the sleeves are very long.,"June 10, 2020",jessica,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGG6ERHLJ5NQURDIMNSVGCXUW2CQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 20:07:14.495053,2020-09-28 20:07:14.625836,"Comfort Colors Unisex-Adult Adult Long Sleeve Tee, Style 6014 T-Shirt",4.5,,Clothing & Accessories,B07MMYXLYT,Comfort Colors,"2,530"
8,AFCDX3OXYFQNOVLLJ42M5ESS3VUA,True,Perfect,Superb,"May 30, 2020",Sahil behl,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFCDX3OXYFQNOVLLJ42M5ESS3VUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 20:07:14.629740,2020-09-28 20:07:14.775164,"Comfort Colors Unisex-Adult Adult Long Sleeve Tee, Style 6014 T-Shirt",4.5,,Clothing & Accessories,B07MMYXLYT,Comfort Colors,"2,530"
